id,CUADERNO,FAMILIA,SUBFAMILIA,G?NERO Y AUTOR,G?NERO,SUBG?NERO,ESPECIE,AUTOR,ESPECIE_ACEPTADA,SIN?NIMO,GRUPO,SUBESPECIE,AUTOR_SUBESPECIE,NUM_EJEMPLARES,SEXO,OBRERA,T?GULA_MM,D?A,MES,A?O,LOCALIDAD,PROVINCIA,COLECTOR,DETERMINADOR,comentarios_adicionales,en_qu?_planta,dudas,respuestas,nidos,localidades?,COLECCI?N_DEP?SITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,2,h,NA,NA,10,6,79,"""Coto Bajo Matallana"", Villalba de los Alcores",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,1,h,NA,2.5,24,5,80,S.Esteban de Gormaz,Soria,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,3,h,NA,NA,8,10,83,Castronu?o,Valladolid,E. Asensio,Ebmer,hembra a Michener,NA,NA,NA,NA,NA,MICHENER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,1,h,NA,2.9,8,10,83,Castronu?o,Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,3,m,NA,2,8,10,83,Castronu?o,Valladolid,E. Asensio,Ebmer,un macho es del 15 de Octubre,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,1,m,NA,NA,13,10,89,Fuentespina?,Burgos,F. Sanza (Univ. Salamanca),Asensio,a Michener,NA,NA,NA,NA,NA,MICHENER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,1,h,NA,NA,15,8,84,Cazorla,Ja?n,J. Herrera,Asensio,conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NIGRIPES,"Lepeletier,1841",NA,NA,NA,NA,NA,1,h,NA,NA,29,5,74,Parador de Cazorla,Ja?n,Torchio y E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,2,h,NA,NA,23,6,73,Villab??ez,Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,1.3,23,6,73,Villab??ez,Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,1.3,15,5,79,"""La Senovilla"",Olmedo",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,1.3,5,6,79,Astorga,Le?n,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,NA,14,6,83,Bejes ,Cantabria,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,1.4,2,7,85,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,3,m,NA,NA,21,7,87,La Vid de O.,Palencia,A. Rueda  (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,2,m,NA,NA,17,7,85,Torquemada,Palencia,A. Rueda  (Univ. Salamanca),Asensio,1 conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,m,NA,0.6,17,7,85,Torquemada,Palencia,A. Rueda  (Univ. Salamanca),Asensio,1 conf. Ebmer,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,NA,24,6,87,Ponte de Cabacas,Portugal,F. Torres (Univ. Salamanca),Ebmer,conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,NITIDIUSCULUM,Kirby,NA,NA,NA,NA,NA,1,h,NA,1.3,24,6,87,Ponte de Cabacas,Portugal,F. Torres (Univ. Salamanca),Ebmer,conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,OPACUM,Perez,"INTERRUPTUM Panzer, 1798",NA,NA,NA,NA,1,h,NA,NA,15,4,78,Torremolinos,M?laga,Bohart,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PARVULUM,Schenck,NA,NA,NA,NA,NA,1,h,NA,NA,26,6,87,Penhas Douradas,Portugal,F. Torres (Univ. Salamanca),Ebmer,conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PARVULUM,Schenck,NA,NA,NA,NA,NA,1,h,NA,1.3,21,3,90,Cazorla,Ja?n,C. M. Herrera,Ebmer,conf. Ebmer,Narcissus longispatus,Tarnillos C,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,27,3,72,"""Camino Hondo"",Granja Escuela Jose Antonio",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,11,6,73,"taller,Granja Escuela Jose Antonio",Valladolid,E. Asensio,Ebmer,conf. Ebmer,Brassica,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,m,NA,1,21,7,74,Quintanilla de Yuso,Le?n,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,1.2,21,7,74,Quintanilla de Yuso,Le?n,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,22,5,76,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,conf. Ebmer,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,16,7,76,Ponferrada,Le?n,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,9,4,78,?scar,Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,23,6,78,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,3,h,NA,NA,1,5,79,"""La Armedilla"", Cogeces del Monte",Valladolid,E. Asensio,Ebmer,NA,NA,1 - 3 fecha,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,2,h,NA,NA,3,5,79,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,21,5,80,Pino del Rio,Palencia,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,2,h,NA,NA,2,5,82,?scar,Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,1.3,10,4,82,Retuerta,Burgos,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,1.2,23,5,82,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,13,7,83,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,m,NA,1,19,6,83,La Solana(b),(CR),S. Fdez. Gayubo  (Univ. Salamanca),Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,2,h,NA,NA,10,5,84,Pastrana,Guadalajara,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,1.2,4,7,84,"""Finca Zamadue?as""",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,28,3,85,Villamor,Zamora,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,2,h,NA,NA,2,5,85,Toro,Zamora,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,h,NA,NA,20,4,86,Cervera de Pisuerga,Valladolid,E. Asensio,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,m,NA,NA,15,6,85,Puebla del M.,Badajoz,S. Fdez. Gayubo  (Univ. Salamanca),Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,m,NA,1,25,7,84,Fuentespina?,Burgos,F. Sanza (Univ. Salamanca),Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,3,m,NA,NA,5,7,87,Mi?anes,Palencia,A. Rueda  (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,1,m,NA,NA,4,8,86,Villamuriel,Palencia,A. Rueda  (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUPERATUM,"Brull?, 1832",NA,NA,NA,NA,NA,3,m,NA,NA,7,6,86,Pueblonuevo del Guadiana,Badajoz,E. Asensio,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUXILLUM,Schenck 1853,NA,NA,NA,NA,NA,1,m,NA,0.8,19,8,71,"lindero 16-17, Granja Escuela Jose Antonio",Valladolid,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUXILLUM,Schenck 1853,NA,NA,NA,NA,NA,1,h,NA,1.1,17,7,74,Piedrafita del Cebrero,Lugo,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,A,HALICTIDAE,HALICTINAE,LASIOGLOSSUM Curtiss 1833,LASIOGLOSSUM,Evylaeus,PAUXILLUM,Schenck 1853,NA,NA,NA,NA,NA,2,h,NA,1.2,21,7,74,Quintanilla de Yuso,Le?n,E. Asensio,Ebmer,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
