"locality","gen_sp","freq","when"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Eucera_clypeata",1,"asensio"
"auditorio_Delibes","Melitturga_clavicornis",1,"asensio"
"auditorio_Delibes","Andrena_thoracica",1,"asensio"
"auditorio_Delibes","Melitturga_clavicornis",1,"asensio"
"auditorio_Delibes","Andrena_numida",1,"asensio"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Andrena_schencki",2,"asensio"
"auditorio_Delibes","Melitturga_clavicornis",1,"asensio"
"auditorio_Delibes","Melitturga_clavicornis",1,"asensio"
"auditorio_Delibes","Melitturga_clavicornis",1,"asensio"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Andrena_labialis",2,"asensio"
"auditorio_Delibes","Andrena_schencki",1,"asensio"
"auditorio_Delibes","Andrena_thoracica",1,"asensio"
"auditorio_Delibes","Andrena_labialis",1,"asensio"
"auditorio_Delibes","Andrena_schencki",1,"asensio"
"auditorio_Delibes","Eucera_clypeata",6,"asensio"
"auditorio_Delibes","Andrena_flavipes",1,"asensio"
"auditorio_Delibes","Eucera_clypeata",1,"asensio"
"auditorio_Delibes","Eucera_trivittata",1,"asensio"
"auditorio_Delibes","Nomada_basalis",1,"asensio"
"auditorio_Delibes","Nomada_basalis",1,"asensio"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Andrena_ferrugineicrus",1,"asensio"
"auditorio_Delibes","Andrena_flavipes",3,"asensio"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Andrena_flavipes",1,"asensio"
"sanbernardo","Eucera_cineraria",4,"asensio"
"sanbernardo","Nomada_succincta",1,"asensio"
"sanbernardo","Anthocopa_andrenoides",1,"asensio"
"sanbernardo","Ceratina_chalybea",3,"asensio"
"sanbernardo","Ceratina_cucurbitina",3,"asensio"
"sanbernardo","Ceratina_chalybea",2,"asensio"
"sanbernardo","Anthidium_manicatum",1,"asensio"
"sanbernardo","Osmia_adunca",1,"asensio"
"sanbernardo","Ceratina_cyanea",1,"asensio"
"sanbernardo","Hoplitis_leucomelaena",1,"asensio"
"sanbernardo","Ceratina_cucurbitina",2,"asensio"
"sanbernardo","Prosopis_signatus",6,"asensio"
"sanbernardo","Osmia_adunca",1,"asensio"
"sanbernardo","Osmia_adunca",1,"asensio"
"auditorio_Delibes","Prosopis_signatus",1,"asensio"
"auditorio_Delibes","Prosopis_signatus",1,"asensio"
"auditorio_Delibes","Lithurgus_chrysurus",1,"asensio"
"auditorio_Delibes","Andrena_numida",1,"asensio"
"auditorio_Delibes","Amegilla_quadrifasciata",1,"asensio"
"auditorio_Delibes","Amegilla_albigena",1,"asensio"
"auditorio_Delibes","Anthophora_robusta",1,"asensio"
"auditorio_Delibes","Andrena_fulica",2,"asensio"
"auditorio_Delibes","Andrena_albopunctata",1,"asensio"
"auditorio_Delibes","Anthophora_atroalba",1,"asensio"
"auditorio_Delibes","Panurginus_albopilosus",5,"asensio"
"auditorio_Delibes","Andrena_albopunctata",2,"asensio"
"auditorio_Delibes","Melecta_punctata",1,"asensio"
"auditorio_Delibes","Amegilla_sp. Indet.!",1,"asensio"
"auditorio_Delibes","Anthophora_fulvitarsis",1,"asensio"
"auditorio_Delibes","Coelioxys_rufescens",1,"asensio"
"auditorio_Delibes","Andrena_albopunctata",1,"asensio"
"auditorio_Delibes","Amegilla_quadrifasciata",1,"asensio"
"auditorio_Delibes","Andrena_pandosa",1,"asensio"
"auditorio_Delibes","Megachile_picicornis",1,"asensio"
"auditorio_Delibes","Megachile_opacifrons",1,"asensio"
"auditorio_Delibes","Lasioglossum_castilianum",1,"asensio"
"auditorio_Delibes","Halictus_subauratus",1,"asensio"
"toro","Megachile_centuncularis",1,"asensio"
"toro","Megachile_apicalis",1,"asensio"
"toro","Osmia_cornuta",1,"asensio"
"toro","Stelis_breviuscula",7,"asensio"
"toro","Andrena_verticalis",1,"asensio"
"toro","Andrena_haemorrhoa",1,"asensio"
"toro","Megachile_centuncularis",8,"asensio"
"toro","Lasioglossum_pauperatum",2,"asensio"
"toro","Megachile_willughbiella",1,"asensio"
"toro","Stelis_breviuscula",1,"asensio"
"toro","Stelis_phaeoptera",1,"asensio"
"toro","Prosopis_variegatus",1,"asensio"
"toro","Osmia_gallarum",3,"asensio"
"toro","Megachile_pilidens",1,"asensio"
"toro","Osmia_dimidiata",5,"asensio"
"toro","Heriades_crenulatus",1,"asensio"
"toro","Osmia_rufa",1,"asensio"
"toro","Megachile_apicalis",8,"asensio"
"toro","Lasioglossum_subaenescens",1,"asensio"
"toro","Panurgus_canescens",4,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Megachile_centuncularis",2,"asensio"
"toro","Osmia_cornuta",2,"asensio"
"toro","Osmia_cornuta",1,"asensio"
"toro","Andrena_dorsata",3,"asensio"
"toro","Anthidiellum_strigatum",1,"asensio"
"toro","Megachile_rotundata",2,"asensio"
"toro","Halictus_patellatus",1,"asensio"
"toro","Megachile_ericetorum",1,"asensio"
"toro","Osmia_cornuta",2,"asensio"
"toro","Andrena_lagopus",1,"asensio"
"toro","Coelioxys_haemorrhoa",1,"asensio"
"toro","Heriades_truncorum",1,"asensio"
"toro","Megachile_centuncularis",3,"asensio"
"toro","Andrena_verticalis",5,"asensio"
"toro","Megabombus_muscorum",1,"asensio"
"toro","Osmia_rufa",1,"asensio"
"toro","Lasioglossum_albocinctum",1,"asensio"
"toro","Osmia_dimidiata",3,"asensio"
"toro","Heriades_crenulatus",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Andrena_lepida",1,"asensio"
"toro","Coelioxys_rufocaudata",17,"asensio"
"toro","Stelis_breviuscula",8,"asensio"
"toro","Anthophora_acervorum",1,"asensio"
"toro","Dasypoda_hirtipes",1,"asensio"
"toro","Lasioglossum_albocinctum",1,"asensio"
"toro","Coelioxys_aurolimbata",1,"asensio"
"toro","Colletes_daviesanus",1,"asensio"
"toro","Thyreus_ramosus",1,"asensio"
"toro","Coelioxys_rufocaudata",2,"asensio"
"toro","Megachile_ericetorum",1,"asensio"
"toro","Megachile_rotundata",4,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Andrena_flavipes",1,"asensio"
"toro","Melecta_punctata",1,"asensio"
"toro","Stelis_breviuscula",3,"asensio"
"toro","Anthophora_acervorum",1,"asensio"
"toro","Pseudoanthidium_lituratum",1,"asensio"
"toro","Lithurgus_cornutus",1,"asensio"
"toro","Osmia_caerulescens",3,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Lithurgus_cornutus",2,"asensio"
"toro","Megachile_rotundata",1,"asensio"
"toro","Lasioglossum_minutissimum",1,"asensio"
"toro","Panurgus_cephalotes",1,"asensio"
"toro","Lithurgus_chrysurus",1,"asensio"
"toro","Heliophila_bimaculata",1,"asensio"
"toro","Andrena_dorsata",1,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Anthophora_crinipes",1,"asensio"
"toro","Prosopis_pictipes",1,"asensio"
"toro","Ceratina_cucurbitina",1,"asensio"
"toro","Anthidium_oblongatum",1,"asensio"
"toro","Anthophora_pubescens",4,"asensio"
"toro","Osmia_gallarum",1,"asensio"
"toro","Lasioglossum_minutissimum",1,"asensio"
"toro","Anthophora_atroalba",1,"asensio"
"toro","Osmia_tricornis",1,"asensio"
"toro","Osmia_dimidiata",3,"asensio"
"toro","Megachile_apicalis",10,"asensio"
"toro","Megachile_centuncularis",6,"asensio"
"toro","Epeolus_cruciger",1,"asensio"
"toro","Thyreus_ramosus",1,"asensio"
"toro","Stelis_breviuscula",2,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Andrena_verticalis",1,"asensio"
"toro","Nomioides_minutissima",3,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Systropha_curvicornis",1,"asensio"
"toro","Megachile_rotundata",2,"asensio"
"toro","Anthophora_acervorum",1,"asensio"
"toro","Amegilla_candens",1,"asensio"
"toro","Osmia_tricornis",3,"asensio"
"toro","Megachile_apicalis",15,"asensio"
"toro","Lasioglossum_malachurum",1,"asensio"
"toro","Osmia_dimidiata",2,"asensio"
"toro","Heriades_truncorum",1,"asensio"
"toro","Anthophora_acervorum",1,"asensio"
"toro","Pseudoanthidium_lituratum",1,"asensio"
"toro","Osmia_acuticornis",1,"asensio"
"toro","Andrena_albopunctata",1,"asensio"
"toro","Megachile_centuncularis",1,"asensio"
"toro","Ceratina_callosa",1,"asensio"
"toro","Osmia_acuticornis",1,"asensio"
"toro","Osmia_caerulescens",2,"asensio"
"toro","Osmia_fulviventris",1,"asensio"
"toro","Osmia_submicans",1,"asensio"
"toro","Osmia_bidentata",2,"asensio"
"toro","Osmia_caerulescens",1,"asensio"
"toro","Osmia_caerulescens",1,"asensio"
"toro","Andrena_ovatula",1,"asensio"
"toro","Anthidium_punctatum",1,"asensio"
"toro","Megachile_apicalis",5,"asensio"
"toro","Coelioxys_rufocaudata",2,"asensio"
"toro","Megachile_rotundata",2,"asensio"
"toro","Megachile_apicalis",5,"asensio"
"toro","Eucera_tuberculata",1,"asensio"
"toro","Osmia_cornuta",5,"asensio"
"toro","Nomioides_minutissima",2,"asensio"
"toro","Andrena_hispania",1,"asensio"
"toro","Halictus_smaragdulus",1,"asensio"
"toro","Lasioglossum_aegyptiellum",1,"asensio"
"toro","Panurgus_canescens",1,"asensio"
"toro","Anthophora_pubescens",1,"asensio"
"toro","Stelis_breviuscula",3,"asensio"
"toro","Osmia_tricornis",5,"asensio"
"toro","Anthophora_pubescens",1,"asensio"
"toro","Lithurgus_cornutus",1,"asensio"
"toro","Panurgus_cephalotes",1,"asensio"
"toro","Ceratina_chalcites",3,"asensio"
"toro","Osmia_tricornis",4,"asensio"
"toro","Heriades_crenulatus",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Stelis_punctulatissima",1,"asensio"
"toro","Andrena_dorsata",1,"asensio"
"toro","Heriades_truncorum",1,"asensio"
"toro","Megachile_apicalis",2,"asensio"
"toro","Megachile_apicalis",3,"asensio"
"toro","Nomioides_minutissima",5,"asensio"
"toro","Andrena_numida",1,"asensio"
"toro","Osmia_tricornis",1,"asensio"
"toro","Anthophora_crinipes",1,"asensio"
"toro","Andrena_albopunctata",1,"asensio"
"toro","Megachile_rotundata",3,"asensio"
"toro","Osmia_tricornis",1,"asensio"
"toro","Osmia_fulviventris",1,"asensio"
"toro","Lithurgus_chrysurus",1,"asensio"
"toro","Tetralonia_dentata",1,"asensio"
"toro","Ceratina_cucurbitina",NA,"asensio"
"toro","Ceratina_dentiventris",6,"asensio"
"toro","Halictus_subauratus",2,"asensio"
"toro","Ceratina_dentiventris",2,"asensio"
"toro","Stelis_breviuscula",1,"asensio"
"toro","Heriades_crenulatus",1,"asensio"
"toro","Systropha_planidens",1,"asensio"
"toro","Osmia_anceyi",1,"asensio"
"toro","Andrena_verticalis",2,"asensio"
"toro","Lasioglossum_planulum",1,"asensio"
"toro","Anthidium_taeniatum",1,"asensio"
"toro","Camptopaeum_friesei",1,"asensio"
"toro","Melecta_punctata",1,"asensio"
"toro","Stelis_breviuscula",1,"asensio"
"toro","Andrena_variabilis",1,"asensio"
"toro","Osmia_cornuta",1,"asensio"
"toro","Panurgus_canescens",2,"asensio"
"toro","Heriades_truncorum",1,"asensio"
"toro","Megachile_centuncularis",6,"asensio"
"toro","Megachile_rotundata",1,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Panurgus_canescens",1,"asensio"
"toro","Heliophila_bimaculata",1,"asensio"
"toro","Melecta_punctata",1,"asensio"
"toro","Dioxys_cincta",1,"asensio"
"toro","Andrena_tenuistriata",1,"asensio"
"toro","Lasioglossum_villosulum",3,"asensio"
"toro","Osmia_bidentata",3,"asensio"
"toro","Andrena_cinerea",1,"asensio"
"toro","Megachile_apicalis",14,"asensio"
"toro","Ceratina_nigrolabiata",NA,"asensio"
"toro","Osmia_bidentata",1,"asensio"
"toro","Osmia_tricornis",1,"asensio"
"toro","Andrena_flavipes",1,"asensio"
"toro","Hoplitis_crenulata",2,"asensio"
"toro","Lasioglossum_malachurum",1,"asensio"
"toro","Osmia_dimidiata",2,"asensio"
"toro","Dasypoda_dusmeti",1,"asensio"
"toro","Lithurgus_cephalotes",1,"asensio"
"toro","Lithurgus_chrysurus",3,"asensio"
"toro","Osmia_dimidiata",2,"asensio"
"toro","Anthidiellum_strigatum",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Osmia_caerulescens",4,"asensio"
"toro","Anthidium_florentinum",1,"asensio"
"toro","Anthidium_florentinum",1,"asensio"
"toro","Heriades_truncorum",2,"asensio"
"toro","Megachile_rotundata",1,"asensio"
"toro","Metallinella_brevicornis",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Reanthidium_nigricolle",6,"asensio"
"toro","Melecta_punctata",1,"asensio"
"toro","Colletes_caspicus",1,"asensio"
"toro","Halictus_quadripartitus",1,"asensio"
"toro","Reanthidium_nigricolle",1,"asensio"
"toro","Ammobates_punctatus",2,"asensio"
"toro","Pseudoanthidium_lituratum",1,"asensio"
"toro","Lasioglossum_brevicorne",1,"asensio"
"toro","Heriades_crenulatus",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Coelioxys_aurolimbata",1,"asensio"
"toro","Osmia_dimidiata",1,"asensio"
"toro","Stelis_phaeoptera",1,"asensio"
"toro","Andrena_dorsata",2,"asensio"
"toro","Ceratina_chalcites",1,"asensio"
"toro","Osmia_fulviventris",1,"asensio"
"toro","Andrena_flavipes",1,"asensio"
"toro","Megachile_ericetorum",1,"asensio"
"toro","Anthidium_florentinum",2,"asensio"
"toro","Stelis_punctulatissima",1,"asensio"
"toro","Systropha_planidens",1,"asensio"
"toro","Prosopis_gibbus",2,"asensio"
"toro","Xylocopa_violacea",1,"asensio"
"toro","Andrena_carbonaria",1,"asensio"
"toro","Anthophora_crinipes",1,"asensio"
"toro","Coelioxys_rufocaudata",10,"asensio"
"toro","Lithurgus_chrysurus",1,"asensio"
"toro","Andrena_medeninensis",1,"asensio"
"toro","Lithurgus_chrysurus",1,"asensio"
"toro","Anthophora_crinipes",2,"asensio"
"toro","Anthophora_senescens",1,"asensio"
"toro","Icteranthidium_grohmanni",1,"asensio"
"toro","Reanthidium_nigricolle",1,"asensio"
"toro","Melecta_tuberculata",1,"asensio"
"toro","Osmia_cornuta",5,"asensio"
"auditorio_Delibes","Halictus_fulvipes",1,"asensio"
"auditorio_Delibes","Halictus_fulvipes",1,"asensio"
"auditorio_Delibes","Andrena_bimaculata",1,"asensio"
"auditorio_Delibes","Heriades_crenulatus",1,"asensio"
"auditorio_Delibes","Andrena_cinerea",1,"asensio"
"auditorio_Delibes","Andrena_cinerea",1,"asensio"
"auditorio_Delibes","Andrena_obsoleta",1,"asensio"
"auditorio_Delibes","Andrena_senecionis",1,"asensio"
"auditorio_Delibes","Andrena_flavipes",1,"asensio"
"auditorio_Delibes","Coelioxys_aurolimbata",2,"asensio"
"auditorio_Delibes","Coelioxys_rufescens",1,"asensio"
"auditorio_Delibes","Panurginus_albopilosus",1,"asensio"
"auditorio_Delibes","Lithurgus_sublaevis",1,"asensio"
"auditorio_Delibes","Coelioxys_aurolimbata",1,"asensio"
"auditorio_Delibes","Andrena_carbonaria",1,"asensio"
"auditorio_Delibes","Andrena_thoracica",1,"asensio"
"auditorio_Delibes","Nomada_pusilla",1,"asensio"
"auditorio_Delibes","Coelioxys_rufocaudata",1,"asensio"
"auditorio_Delibes","Andrena_ovatula",1,"asensio"
"auditorio_Delibes","Andrena_assimilis",1,"asensio"
"auditorio_Delibes","Eucera_nigrilabris",1,"asensio"
"auditorio_Delibes","Andrena_ferrugineicrus",3,"asensio"
"auditorio_Delibes","Eucera_nigrilabris",1,"asensio"
"auditorio_Delibes","Anthophora_leucophaea",2,"asensio"
"auditorio_Delibes","Andrena_flavipes",1,"asensio"
"auditorio_Delibes","Thyreus_ramosus",1,"asensio"
"auditorio_Delibes","Andrena_senecionis",1,"asensio"
"auditorio_Delibes","Heriades_truncorum",1,"asensio"
"auditorio_Delibes","Andrena_lepida",3,"asensio"
"auditorio_Delibes","Halictus_cochleareitarsis",1,"asensio"
"auditorio_Delibes","Coelioxys_haemorrhoa",1,"asensio"
"auditorio_Delibes","Andrena_tenuistriata",1,"asensio"
"auditorio_Delibes","Andrena_lagopus",1,"asensio"
"auditorio_Delibes","Coelioxys_rufocaudata",15,"asensio"
"auditorio_Delibes","Eucera_nigrilabris",1,"asensio"
"auditorio_Delibes","Nomada_numida",1,"asensio"
"auditorio_Delibes","Coelioxys_rufocaudata",8,"asensio"
"auditorio_Delibes","Eucera_trivittata",1,"asensio"
"auditorio_Delibes","Chelostoma_appendiculatum",1,"asensio"
"auditorio_Delibes","Eucera_trivittata",1,"asensio"
"vilalba","Osmia_fulviventris",3,"asensio"
"vilalba","Bombus_cullumanus",2,"asensio"
"vilalba","Andrena_astrella",1,"asensio"
"vilalba","Osmia_submicans",1,"asensio"
"vilalba","Osmia_adunca",1,"asensio"
"vilalba","Lasioglossum_perclavipes",2,"asensio"
"vilalba","Andrena_fulica",1,"asensio"
"vilalba","Anthophora_crinipes",1,"asensio"
"vilalba","Eucera_trivittata",1,"asensio"
"vilalba","Osmia_fulviventris",3,"asensio"
"vilalba","Megachile_ericetorum",2,"asensio"
"vilalba","Panurginus_annulatus",1,"asensio"
"vilalba","Osmia_submicans",1,"asensio"
"vilalba","Lasioglossum_perclavipes",7,"asensio"
"vilalba","Megabombus_muscorum",3,"asensio"
"vilalba","Megabombus_muscorum",2,"asensio"
"vilalba","Stelis_nasuta",1,"asensio"
"vilalba","Stelis_phaeoptera",1,"asensio"
"vilalba","Osmia_submicans",1,"asensio"
"vilalba","Bombus_cullumanus",1,"asensio"
"vilalba","Megachile_ericetorum",2,"asensio"
"vilalba","Anthophora_ambigua",1,"asensio"
"vilalba","Anthophora_fulvitarsis",6,"asensio"
"vilalba","Lasioglossum_griseolum",1,"asensio"
"vilalba","Megabombus_muscorum",1,"asensio"
"vilalba","Megachile_centuncularis",2,"asensio"
"vilalba","Osmia_cornuta",1,"asensio"
"vilalba","Anthophora_agama",1,"asensio"
"vilalba","Lasioglossum_perclavipes",3,"asensio"
"vilalba","Anthophora_crinipes",1,"asensio"
"vilalba","Pseudoanthidium_lituratum",1,"asensio"
"vilalba","Andrena_ovatula",1,"asensio"
"vilalba","Osmia_fulviventris",1,"asensio"
"vilalba","Megachile_ericetorum",2,"asensio"
"vilalba","Megachile_ericetorum",1,"asensio"
"vilalba","Osmia_tricornis",1,"asensio"
"vilalba","Megachile_ericetorum",1,"asensio"
"vilalba","Halictus_scabiosae",1,"asensio"
"vilalba","Osmia_cornuta",4,"asensio"
"vilalba","Melecta_punctata",1,"asensio"
"vilalba","Andrena_tenuistriata",1,"asensio"
"vilalba","Andrena_nigroaenea",1,"asensio"
"vilalba","Megachile_willughbiella",1,"asensio"
"vilalba","Lasioglossum_minutissimum",1,"asensio"
"vilalba","Stelis_phaeoptera",1,"asensio"
"vilalba","Anthophora_fulvitarsis",1,"asensio"
"vilalba","Anthophora_fulvitarsis",2,"asensio"
"vilalba","Anthophora_fulvitarsis",2,"asensio"
"vilalba","Lasioglossum_nitidiusculum",1,"asensio"
"vilalba","Lasioglossum_malachurum",1,"asensio"
"vilalba","Ceratina_callosa",1,"asensio"
"vilalba","Lasioglossum_xanthopum",1,"asensio"
"vilalba","Anthophora_ambigua",1,"asensio"
"vilalba","Xylocopa_cantabrita",1,"asensio"
"vilalba","Andrena_albopunctata",3,"asensio"
"vilalba","Lasioglossum_perclavipes",1,"asensio"
"vilalba","Osmia_fulviventris",1,"asensio"
"vilalba","Megabombus_muscorum",NA,"asensio"
"vilalba","Lasioglossum_xanthopum",1,"asensio"
"vilalba","Lasioglossum_smeathmanellum",1,"asensio"
"vilalba","Megachile_ericetorum",1,"asensio"
"vilalba","Osmia_caerulescens",1,"asensio"
"vilalba","Ceratina_chalcites",1,"asensio"
"vilalba","Coelioxys_rufescens",1,"asensio"
"vilalba","Lithurgus_cornutus",1,"asensio"
"vilalba","Lithurgus_chrysurus",7,"asensio"
"vilalba","Andrena_tenuistriata",1,"asensio"
"vilalba","Halictus_patellatus",1,"asensio"
"vilalba","Anthophora_crinipes",3,"asensio"
"vilalba","Andrena_tenuistriata",3,"asensio"
"vilalba","Lasioglossum_laticeps",1,"asensio"
"vilalba","Halictus_scabiosae",2,"asensio"
"vilalba","Osmia_submicans",2,"asensio"
"vilalba","Megachile_pilidens",1,"asensio"
"vilalba","Lasioglossum_aegyptiellum",3,"asensio"
"vilalba","Osmia_leaiana",1,"asensio"
"vilalba","Anthophora_crinipes",10,"asensio"
"vilalba","Anthophora_crinipes",1,"asensio"
"vilalba","Anthophora_ambigua",2,"asensio"
"vilalba","Xylocopa_cantabrita",2,"asensio"
"vilalba","Anthophora_crinipes",1,"asensio"
"vilalba","Stelis_punctulatissima",1,"asensio"
"vilalba","Lasioglossum_puncticolle",1,"asensio"
"vilalba","Osmia_adunca",1,"asensio"
"vilalba","Anthophora_acervorum",1,"asensio"
"vilalba","Anthophora_acervorum",2,"asensio"
"vilalba","Anthophora_ambigua",1,"asensio"
"vilalba","Anthophora_ambigua",1,"asensio"
"vilalba","Lasioglossum_aegyptiellum",1,"asensio"
"vilalba","Megabombus_ruderatus",2,"asensio"
"vilalba","Lasioglossum_nitidiusculum",2,"asensio"
"vilalba","Osmia_fulviventris",1,"asensio"
"vilalba","Andrena_flavipes",1,"asensio"
"vilalba","Lithurgus_cornutus",1,"asensio"
"vilalba","Xylocopa_valga",1,"asensio"
"vilalba","Halictus_quadricinctus",1,"asensio"
"vilalba","Lasioglossum_interruptum",1,"asensio"
"vilalba","Anthophora_aestivalis",3,"asensio"
"vilalba","Lithurgus_chrysurus",20,"asensio"
"vilalba","Megabombus_muscorum",2,"asensio"
"vilalba","Halictus_scabiosae",3,"asensio"
"vilalba","Xylocopa_cantabrita",1,"asensio"
"vilalba","Osmia_adunca",3,"asensio"
"vilalba","Megachile_centuncularis",2,"asensio"
"vilalba","Panurginus_albopilosus",4,"asensio"
"vilalba","Amegilla_albigena",1,"asensio"
"vilalba","Megachile_pyrenaica",1,"asensio"
"vilalba","Andrena_spreta",1,"asensio"
"vilalba","Osmia_fulviventris",4,"asensio"
"vilalba","Osmia_adunca",1,"asensio"
"vilalba","Coelioxys_rufescens",1,"asensio"
"vilalba","Anthophora_crinipes",2,"asensio"
"vilalba","Hoplitis_nasuta",1,"asensio"
"vilalba","Anthophora_crinipes",4,"asensio"
"vilalba","Anthophora_crinipes",1,"asensio"
"vilalba","Andrena_lagopus",1,"asensio"
"vilalba","Anthophora_subterranea",1,"asensio"
"vilalba","Anthidium_cingulatum",1,"asensio"
"vilalba","Eucera_pulveracea",1,"asensio"
"zamaduenas","Dasypoda_altercator",1,"now"
"sanbernardo","Dasypoda_altercator",1,"now"
"zamaduenas","Dasypoda_altercator",1,"now"
"hornillos","Dasypoda_altercator",1,"now"
"hornillos","Colletes_sp",1,"now"
"olmedo","Colletes_sp",1,"now"
"vilalba","Colletes_sp",1,"now"
"vilalba","Dasypoda_cingulata",1,"now"
"zamaduenas","Dasypoda_cingulata",1,"now"
"vilalba","Dasypoda_cingulata",1,"now"
"sanbernardo","Dasypoda_cingulata",1,"now"
"vilalba","Dasypoda_cingulata",1,"now"
"sanbernardo","Dasypoda_cingulata",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"sanbernardo","Dasypoda_visnaga",1,"now"
"sanbernardo","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"sanbernardo","Dasypoda_visnaga",1,"now"
"sanbernardo","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"olmedo","Dasypoda_visnaga",1,"now"
"hornillos","Dasypoda_visnaga",1,"now"
"vilalba","Dasypoda_visnaga",1,"now"
"hornillos","Dasypoda_visnaga",1,"now"
"olmedo","Panurgus_calcaratus",1,"now"
"toro","Panurgus_Calcaratus",1,"now"
"hornillos","Panurgus_calcaratus",1,"now"
"zamaduenas","Panurgus_albopilosus",1,"now"
"zamaduenas","Panurgus_albopilosus",1,"now"
"olmedo","Panurgus_albopilosus",1,"now"
"zamaduenas","Panurgus_cephalotes",1,"now"
"toro","Panurgus_cephalotes",1,"now"
"olmedo","Panurgus_cephalotes",1,"now"
"hornillos","Panurgus_canescens",1,"now"
"olmedo","Panurgus_canescens",1,"now"
"hornillos","Panurgus_canescens",1,"now"
"olmedo","Andrena_ferrugineicrus",1,"now"
"auditorio_Delibes","Andrena_ferrugineicrus",1,"now"
"olmedo","Andrena_haemorrhoa",1,"now"
"vilalba","Andrena_suerinensis",1,"now"
"hornillos","Andrena_morio",1,"now"
"sanbernardo","Panurgus_banksianus",1,"now"
"toro","Panurgus_banksianus",1,"now"
"hornillos","Andrena_thoracica",1,"now"
"hornillos","Andrena_thoracica",1,"now"
"hornillos","Andrena_thoracica",1,"now"
"olmedo","Andrena_trimmerana",1,"now"
"hornillos","Andrena_trimmerana",1,"now"
"olmedo","Andrena_trimmerana",1,"now"
"olmedo","Andrena_nitida",1,"now"
"hornillos","Andrena_nitida",1,"now"
"olmedo","Andrena_flavipes",1,"now"
"zamaduenas","Andrena_flavipes",1,"now"
"zamaduenas","Andrena_flavipes",1,"now"
"hornillos","Andrena_flavipes",1,"now"
"hornillos","Andrena_flavipes",1,"now"
"hornillos","Andrena_flavipes",1,"now"
"hornillos","Andrena_flavipes",1,"now"
"olmedo","Andrena_flavipes",1,"now"
"toro","Andrena_flavipes",1,"now"
"olmedo","Andrena_flavipes",1,"now"
"hornillos","Andrena_pilipes",1,"now"
"olmedo","Andrena_pilipes",1,"now"
"olmedo","Andrena_pilipes",1,"now"
"olmedo","Andrena_pilipes",1,"now"
"olmedo","Andrena_pilipes",1,"now"
"vilalba","Andrena_agilissima",1,"now"
"vilalba","Andrena_albopunctata",1,"now"
"olmedo","Andrena_albopunctata",1,"now"
"hornillos","Andrena_albopunctata",1,"now"
"olmedo","Andrena_ovatula",1,"now"
"zamaduenas","Andrena_ovatula",1,"now"
"hornillos","Andrena_ovatula",1,"now"
"auditorio_Delibes","Andrena_ovatula",1,"now"
"hornillos","Andrena_ovatula",1,"now"
"zamaduenas","Andrena_ovatula",1,"now"
"olmedo","Andrena_fuscosa",1,"now"
"sanbernardo","Andrena_fuscosa",1,"now"
"hornillos","Andrena_fuscosa",1,"now"
"hornillos","Andrena_hispania",1,"now"
"vilalba","Pangonius_micans",1,"now"
"vilalba","Pangonius_micans",1,"now"
"hornillos","Bombylius_cruciatus",1,"now"
"vilalba","Bombylius_cruciatus",1,"now"
"zamaduenas","Villa _sp",1,"now"
"auditorio_Delibes","Villa _sp",1,"now"
"vilalba","Hemipenthes_velutina",1,"now"
"vilalba","Thyridanthrax_perpicillaris",1,"now"
"olmedo","Chloromyta_formosa",1,"now"
"hornillos","Chloromyta_formosa",1,"now"
"auditorio_Delibes","Lomatia _tysiphone",1,"now"
"vilalba","Lomatia _tysiphone",1,"now"
"sanbernardo","Physocephala_pusilla",1,"now"
"vilalba","Syritta_pipiens",1,"now"
"hornillos","Cylindromyia_pilipes",1,"now"
"vilalba","Paragus_sp",1,"now"
"vilalba","Stenopterus_ater",1,"now"
"vilalba","Linnaemya_sp",1,"now"
"olmedo","Linnaemya_sp",1,"now"
"olmedo","Linnaemya_sp",1,"now"
