SourceDisplayName,AccessionNumber,Barcode,Institution,SourceAddedDate,NameFamily,NameSubfamily,NameGenus,NameSpecies,exotic_native,NameSubspecies,NameAuthorDate,IdentifiedBy,IdentifiedDate,Locality,Altitude,Region,Latitude,Longitude,MapSeries,MapSheet,MapEastingAndNorthing,Expr1021,MapEasting,MapNorthing,MapAccuracy,Collector,CollectionDateTextFrom,CollectionDateTextTo,CollectionDateISOFrom,CollectionTime,Habitat,HostPlant,PlantPart,BuiltName,Lat,Long
NZAC_Syrphid,NZAC04026251,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,9/01/1977,16/01/1977,1977\01\09,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026262,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,9/01/1977,16/01/1977,1977\01\09,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026245,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,9/01/1977,16/01/1977,1977\01\09,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026246,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,9/01/1977,16/01/1977,1977\01\09,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026250,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,9/01/1977,16/01/1977,1977\01\09,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04023807,,,20-Mar-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026264,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026255,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026199,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026307,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026201,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026287,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026297,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026301,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026309,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026312,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026315,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026282,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026328,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04026334,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,"Darran Mts, Tutoko Bench, camp",1020 m,,4436,16800,,,,,,,Translated,,15/01/1977,,1977\01\15,,,,,"Helophilus hectori  Miller, 1924",-44.36,168
NZAC_Syrphid,NZAC04023834,,,20-Mar-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,Mt Misery,1463 m,,4155,17240,,,,,,,Translated,JS Dugdale,25/01/1977,,1977\01\25,,,Celmisia coriacea,flowers,"Helophilus hectori  Miller, 1924",-41.55,172.4
NZAC_Syrphid,NZAC04026302,,,11-Jul-07,Syrphidae,,Helophilus,hectori,native,,"Miller, 1924",,,Mt Misery,1463 m,,4155,17240,,,,,,,Translated,JS Dugdale,25/01/1977,,1977\01\25,,,Celmisia coriacea,flowers,"Helophilus hectori  Miller, 1924",-41.55,172.4
NZAC_Calliph,NZAC04026853,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,Taupo,,,3841,17605,,,,,,,,JS Armstrong,25-Jul,,NA,,window,,,"Calliphora hilli  Patton, 1925",-38.41,176.05
NZAC_Calliph,NZAC04027028,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Levin,,,4037,17517,,,,,,,,,20/01/1909,,1909\01\20,,,,,"Calliphora hilli  Patton, 1925",-40.37,175.17
NZAC_Calliph,NZAC04027068,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Wellington,,,4115,17445,,,,,,,,,1/12/1909,,1909\12\01,,,,,"Calliphora hilli  Patton, 1925",-41.15,174.45
NZAC_Calliph,NZAC04026993,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Days Bay [as DB],,,4177,17454,,,,,,,,,19/12/1912,,1912\12\19,,,,,"Calliphora hilli  Patton, 1925",-41.28220627,174.9072705
NZAC_Calliph,NZAC04027112,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Days Bay [as DB],,,4177,17454,,,,,,,,,19/12/1912,,1912\12\19,,,,,"Calliphora hilli  Patton, 1925",-41.28220627,174.9072705
Auckland_Calliph,AMNZ65549,,,,CALLIPHORIDAE,,Calliphora,hilli,exotic,,"Patton, 1925",S E Thorpe,,Warkworth,,,"36Ç÷ 24' 22"" South","174Ç÷ 40' 5"" East",R09,601316,,,,,est,C E Clarke,26-Feb-18,,1918\02\26,,,,,"Calliphora hilli  Patton, 1925",-36.40611111,174.6680556
Auckland_Calliph,AMNZ65550,,,,CALLIPHORIDAE,,Calliphora,hilli,exotic,,"Patton, 1925",S E Thorpe,,Warkworth,,,"36Ç÷ 24' 22"" South","174Ç÷ 40' 5"" East",R09,601316,,,,,est,,12-May-18,,1918\05\12,,,,,"Calliphora hilli  Patton, 1925",-36.40611111,174.6680556
NZAC_Calliph,NZAC04027089,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,A Philpott,11/05/1920,,1920\05\11,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04027003,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,A Philpott,30/08/1920,,1920\08\30,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04027016,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,A Philpott,3/09/1920,,1920\09\03,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04029166,,,19-Nov-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Otaki,,,4045,17508,,,,,,,,,1/09/1921,,1921\09\01,,carrion,,,"Calliphora hilli  Patton, 1925",-40.45,175.08
NZAC_Calliph,NZAC04027044,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Otaki,,,4046,17509,,,,,,,,,1/09/1921,,1921\09\01,,carrion,,,"Calliphora hilli  Patton, 1925",-40.46,175.09
NZAC_Calliph,NZAC04027104,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Otaki,,,4046,17509,,,,,,,,,1/09/1921,,1921\09\01,,carrion,,,"Calliphora hilli  Patton, 1925",-40.46,175.09
NZAC_Calliph,NZAC04026987,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,A Philpott,15/09/1921,,1921\09\15,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04027105,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,16/04/1928,,1928\04\16,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04026955,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,Taupo,,,3841,17605,,,,,,,,JS Armstrong,13/12/1928,,1928\12\13,,,,,"Calliphora hilli  Patton, 1925",-38.41,176.05
NZAC_Calliph,NZAC04027102,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04026884,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,1978,Taupo,,,3841,17605,,,,,,,,JS Armstrong,17/11/1929,,1929\11\17,,window,,,"Calliphora hilli  Patton, 1925",-38.41,176.05
NZAC_Calliph,NZAC04026985,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,1/05/1930,,1930\05\01,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04027122,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,1/05/1930,,1930\05\01,,,,,"Calliphora hilli  Patton, 1925",-41.16,173.16
NZAC_Calliph,NZAC04027099,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Onehunga,,,3656,17448,,,,,,,,AJ Hipwell,27/01/1936,,1936\01\27,,,,,"Calliphora hilli  Patton, 1925",-36.56,174.48
NZAC_Calliph,NZAC04029154,,,19-Nov-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,J S Armstrong,10/04/1936,,1936\04\10,,,,,"Calliphora hilli  Patton, 1925",-38.41,176.05
NZAC_Calliph,NZAC04027120,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Owairaka,,,3653,17443,,,,,,,,G Chamberlain,26/04/1936,,1936\04\26,,,,,"Calliphora hilli  Patton, 1925",-36.53,174.43
NZAC_Calliph,NZAC04027113,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Onehunga,,,3656,17448,,,,,,,,AJ Hipwell,6/06/1936,,1936\06\06,,,,,"Calliphora hilli  Patton, 1925",-36.56,174.48
NZAC_Calliph,NZAC04027126,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,W Cottier,13/09/1938,,1938\09\13,,caught in window,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027004,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1930",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,27/08/1940,,1940\08\27,,,,,"Calliphora hilli  Patton, 1930",-36.51,174.45
NZAC_Calliph,NZAC04027043,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1930",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,27/08/1940,,1940\08\27,,,,,"Calliphora hilli  Patton, 1930",-36.51,174.45
NZAC_Calliph,NZAC04026999,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,27/08/1940,,1940\08\27,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04026989,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,27/08/1940,,1940\08\27,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027009,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,27/08/1940,,1940\08\27,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027012,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,?Auckland?,,,3651,17445,,,,,,,,D Spiller,9/09/1940,,1940\09\09,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027055,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027029,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027030,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027041,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027021,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027024,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027023,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027086,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Auckland,,,3651,17445,,,,,,,,D Spiller,1/10/1940,,1940\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.51,174.45
NZAC_Calliph,NZAC04027054,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Great Barrier I,,,3610,17525,,,,,,,,D Spiller,1/11/1940,,1940\11\01,,,,,"Calliphora hilli  Patton, 1925",-36.1,175.25
NZAC_Calliph,NZAC04027110,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Owairaka,,,3656,17448,,,,,,,,D McKenzie,8/12/1940,,1940\12\08,,,,,"Calliphora hilli  Patton, 1925",-36.56,174.48
NZAC_Calliph,NZAC04026988,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Waiheke I,,,3647,17505,,,,,,,,G Chamberlain,26/04/1941,,1941\04\26,,,,,"Calliphora hilli  Patton, 1925",-41.19964334,248.1988028
NZAC_Calliph,NZAC04027006,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Waiheke I,,,3647,17505,,,,,,,,G Chamberlain,26/04/1941,,1941\04\26,,,,,"Calliphora hilli  Patton, 1925",-41.19964334,248.1988028
NZAC_Calliph,NZAC04027083,,,9-Nov-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Owairaka ,,,3656,17448,,,,,,,,TR Rabone,18/05/1942,,1942\05\18,,,,,"Calliphora hilli  Patton, 1925",-36.56,174.48
NZAC_Calliph,NZAC04026893,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,"Mt Egmont, summit",,,3918,17403,,,,,,,,KJ Fox,28/12/1944,,1944\12\28,,,,,"Calliphora hilli  Patton, 1925",-39.18,174.03
NZAC_Calliph,NZAC04027111,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Piha,,,3657,17429,,,,,,,,CR Thomas,13/02/1949,,1949\02\13,,,,,"Calliphora hilli  Patton, 1925",-36.57,174.29
NZAC_Calliph,NZAC04029163,,,19-Nov-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Tahuna,,,3729,17528,,,,,,,,E.K.,16/02/1949,20/03/1949,1949\02\16,,,,,"Calliphora hilli  Patton, 1925",-37.29,175.28
NZAC_Calliph,NZAC04029142,,,19-Nov-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,"Avondale, Auckland",,,3653,17442,,,,,,,,H Harrison,4/08/1949,,1949\08\04,,,,,"Calliphora hilli  Patton, 1925",-36.53,174.42
NZAC_Calliph,NZAC04027098,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,ML Harrison,10/08/1949,,1949\08\10,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027119,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,ML Harrison,10/08/1949,,1949\08\10,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027097,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,RA Harrison,22/08/1949,,1949\08\22,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027073,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,RA Harrison,22/08/1949,,1949\08\22,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027124,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,M Harrison,1/10/1949,,1949\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027092,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Browns Bay,,,3643,17445,,,,,,,,M Harrison,1/10/1949,,1949\10\01,,,,,"Calliphora hilli  Patton, 1925",-36.43,174.45
NZAC_Calliph,NZAC04027018,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,"Waitakere Ra, Dreamlands",,,3656,17434,,,,,,,,KP Lamb,27/12/1950,,1950\12\27,,in house,,,"Calliphora hilli  Patton, 1925",-36.56,174.34
NZAC_Calliph,NZAC04027108,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,"Waitakere Ra, Dreamlands",,,3656,17434,,,,,,,,KP Lamb,27/12/1950,,1950\12\27,,in house,,,"Calliphora hilli  Patton, 1925",-36.56,174.34
NZAC_Calliph,NZAC04027114,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,"Waitakere Ra, Dreamlands",,,3656,17434,,,,,,,,KP Lamb,27/12/1950,,1950\12\27,,in house,,,"Calliphora hilli  Patton, 1925",-36.56,174.34
NZAC_Calliph,NZAC04027034,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,3/02/1953,5/03/1953,1953\02\03,,luncheon sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04027001,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,3/02/1953,5/03/1953,1953\02\03,,luncheon sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04027049,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,3/02/1953,5/03/1953,1953\02\03,,luncheon sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04027011,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,3/02/1953,5/03/1953,1953\02\03,,luncheon sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04026991,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,5/03/1953,,1953\03\05,,sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04027046,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,5/03/1953,,1953\03\05,,sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04027002,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",T K Crosby,2007,Te Kuiti,,,3822,17504,,,,,,,,Dr Mandeno,5/03/1953,,1953\03\05,,sausage,,,"Calliphora hilli  Patton, 1925",-38.22,175.04
NZAC_Calliph,NZAC04026908,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,Tarras,300 m,,4450,16924,,,,,,,,ES Gourlay,16/01/1954,22/01/1964,1954\01\16,,,,,"Calliphora hilli  Patton, 1925",-44.5,169.24
NZAC_Calliph,NZAC04026925,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,Chatham Is,,,4400,17630,,,,,,,,LJ Dumbleton,1/11/1959,,1959\11\01,,,,,"Calliphora hilli  Patton, 1925",-57.96381344,222.7685535
NZAC_Calliph,NZAC04026867,,,15-Aug-07,Calliphoridae,,Calliphora,hilli,exotic,,"Patton, 1925",JP Dear,,Mt Owen,1524 m,,4133,17232,,,,,,,,JI Townsend & WP Thomas,23/02/1960,26/02/1960,1960\02\23,,,,,"Calliphora hilli  Patton, 1925",-41.33,172.32
Auckland_Calliph,AMNZ21864,,,,CALLIPHORIDAE,,Calliphora,hilli,exotic,,"Patton, 1925",Kurahashi,,"Raoul I, Mt Moumoukai",530m,,"29  14' 50"" South",177  55'07 West,,,,,,,est,G A Samuelson,4-Sep-62,,1962\09\04,,,,,"Calliphora hilli  Patton, 1925",-57.71878896,223.5881017
Auckland_Calliph,AMNZ76367,,,,CALLIPHORIDAE,,Calliphora,hilli,exotic,,"Patton, 1925",H Kurahashi,,"Raoul I,Station",75m,,"29  14' 50"" South","177  46'14"" West",,,,,,,est,G A Samuelson,19-Sep-62,26-Sep-62,1962\09\19,,Bait trap: dead Rattus norvegicus,,,"Calliphora hilli  Patton, 1925",-57.71878896,223.5881017
