genus,species,region,locality,sex,date_origional,day,month_chr,month,year,date,date_chr,ecology,method,collector,collection,value
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NZAC,1
Leioproctus,Leioproctus fulvescens,MC,Christchurch,f,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,Christchurch,m,26-Dec-70,26,December,12,1970,26/12/1970,26/December/1970,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,m,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,m,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,f,7-Jan-71,7,January,1,1971,7/01/1971,7/January/1971,On ground,sweep,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",f,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Cass, 13km E",m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,On ground,sweep,DS Horning,NZAC,1
Leioproctus,Leioproctus fulvescens,MC,13km E Cass,m,7-Jan-74,7,January,1,1974,7/01/1974,7/January/1974,,no_data,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,Banks Peninsula,m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,Banks Peninsula,m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,Banks Peninsula,m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,Banks Peninsula,m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Lasioglossum,Lasioglossum sordidum,MC,"Coopers Knob, Banks Peninsula",m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NZAC,1
Lasioglossum,Lasioglossum sordidum,MC,"Coopers Knob, Banks Peninsula",f,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,"Coopers Knob, Banks Peninsula",m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,"Coopers Knob, Banks Peninsula",m,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus fulvescens,MC,"Coopers Knob, Banks Peninsula",f,8-Jan-74,8,January,1,1974,8/01/1974,8/January/1974,,no_data,DS Horning,NA,1
Leioproctus,Leioproctus pango,SL,Bluff,m,14-Dec-71,14,December,12,1971,14/12/1971,14/December/1971,,no_data,DSD & CJ Horning,NZAC,1
Leioproctus,Leioproctus pango,SL,Bluff,m,14-Dec-71,14,December,12,1971,14/12/1971,14/December/1971,,no_data,DSD & CJ Horning,NZAC,1
Leioproctus,Leioproctus huakiwi,,NA,f,NA,NA,NA,NA,NA,NA,NA,,no_data,Dup. coll. T Broun,MARC,1
Lasioglossum,Lasioglossum cognatum,,Ngatea,f,17-Jul-96,17,July,7,1996,17/07/1996,17/July/1996,,no_data,E Burgess,PANZ,1
Leioproctus,Leioproctus imitatus,NN,Nelson,m,1-Dec-81,1,December,12,1981,1/12/1981,1/December/1981,In nest in garden,sweep,E Collyer,BJD,1
Leioproctus,Leioproctus imitatus,CL,Whitianga,m,1-Dec-82,1,December,12,1982,1/12/1982,1/December/1982,x grape vine,sweep,E Dunn,"PANZ, Lynfield",1
Leioproctus,Leioproctus boltoni,SI,"Murray Beach, Foveaux Strait",m,14-Jan-00,14,January,1,2000,14/01/2000,14/January/2000,,no_data,"E Edwards, B Beavan",Cant Museum,1
Leioproctus,Leioproctus huakiwi,SI,"Foveaux Strait, Murray Beach",m,14-Jan-00,14,January,1,2000,14/01/2000,14/January/2000,,no_data,"E Edwards, B Beavan",Ward,1
Leioproctus,Leioproctus huakiwi,SI,"Foveaux Strait, Murray Beach",m,14-Jan-00,14,January,1,2000,14/01/2000,14/January/2000,,no_data,"E Edwards, B Beavan",Ward,1
Leioproctus,Leioproctus huakiwi,SI,"Foveaux Strait, Murray Beach",f,14-Jan-00,14,January,1,2000,14/01/2000,14/January/2000,,no_data,"E Edwards, B Beavan",Ward,1
Leioproctus,Leioproctus vestitus,SI,"Foveaux Strait, Smoky Beach",f,14-Jan-00,14,January,1,2000,14/01/2000,14/January/2000,3m fine sand at upper flood level,sweep,"E Edwards, B Beavan",Cant Museum,1
Lasioglossum,Lasioglossum sordidum,OL,"L. Wanaka, Te Peka Karara",f,22-Oct-97,22,October,10,1997,22/10/1997,22/October/1997,300m,sweep,"E Edwards, R Logan, S Morris",P Quinn,1
Lasioglossum,Lasioglossum sordidum,OL,"L. Wanaka, Te Peka Karara",f,22-Oct-97,22,October,10,1997,22/10/1997,22/October/1997,300m,sweep,"E Edwards, R Logan, S Morris",P Quinn,1
Leioproctus,Leioproctus monticola,ND,Whangarei,f,18-Feb-62,18,February,2,1962,18/02/1962,18/February/1962,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus monticola,ND,Whangarei,f,18-Feb-62,18,February,2,1962,18/02/1962,18/February/1962,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus monticola,ND,Whangarei,f,18-Feb-62,18,February,2,1962,18/02/1962,18/February/1962,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus imitatus,ND,Whangarei,m,10-Dec-68,10,December,12,1968,10/12/1968,10/December/1968,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus imitatus,ND,Whangarei,f,10-Dec-68,10,December,12,1968,10/12/1968,10/December/1968,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus imitatus,ND,Whangarei,f,10-Dec-68,10,December,12,1968,10/12/1968,10/December/1968,,no_data,E Fairburn,Whangarei Museum,1
Leioproctus,Leioproctus imitatus,ND,Whangarei,f,7-Mar-69,7,March,3,1969,7/03/1969,7/March/1969,,no_data,E Fairburn,Whangarei Museum,1
Lasioglossum,Lasioglossum sordidum,TO,Kaimanawa Forest Park,f,15-Dec-81,15,December,12,1981,15/12/1981,15/December/1981,Ecology creek stream side sandy sward nest site,sweep,E Godley,NA,1
Leioproctus,Leioproctus vestitus,BR,Maruia River flat,m,31-Dec-81,31,December,12,1981,31/12/1981,31/December/1981,Spergula arvensis,sweep,E Godley,BJD,1
Lasioglossum,Lasioglossum cognatum,ND,Whangarei,f,1-Dec-57,1,December,12,1957,1/12/1957,1/December/1957,,no_data,E McPherson,NA,1
Leioproctus,Leioproctus monticola,TO,"Erua forest, Tongariro",f,19-Feb-97,19,February,2,1997,19/02/1997,19/February/1997,Caught on beech,sweep,E Moreno,Massey,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Lasioglossum,Lasioglossum sordidum,,Diamond Harbour,f,26-Jan-81,26,January,1,1981,26/01/1981,26/January/1981,Ex on window,sweep,E Norton,MAF Lincoln,1
Leioproctus,Leioproctus boltoni,AK,Titirangi,m,27-Oct-88,27,October,10,1988,27/10/1988,27/October/1988,Swarming close to ground,sweep,E Rust,NA,1
Leioproctus,Leioproctus purpureus,WD,"1.5km E, Abut Head",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,,no_data,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,WD,"1.5km E, Abut Head",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,,no_data,E Schinger,NA,1
Lasioglossum,Lasioglossum sordidum,CL,"W of Kirikiri Saddle, Coromandel Range",f,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,100m,sweep,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,CL,Ohui,m,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,,no_data,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,CL,Ohui,m,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,,no_data,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,CL,Ohui,m,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,,no_data,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,CL,Ohui,m,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,,no_data,E Schinger,NA,1
Leioproctus,Leioproctus purpureus,CL,Ohui,f,2-Nov-77,2,November,11,1977,2/11/1977,2/November/1977,,no_data,E Schinger,NA,1
Lasioglossum,Lasioglossum sordidum,TO,"Lake Tikitapu, near Rotorua",f,4-Nov-77,4,November,11,1977,4/11/1977,4/November/1977,350m,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,?GB,Road 38 at Orangihikoia R.,f,5-Nov-77,5,November,11,1977,5/11/1977,5/November/1977,650m,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,?GB,Road 38 at Orangihikoia R.,f,5-Nov-77,5,November,11,1977,5/11/1977,5/November/1977,650m,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,TO,"Urewera NP, W of pass on SH38",f,5-Nov-77,5,November,11,1977,5/11/1977,5/November/1977,760m,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,RI,on Mangawhero R S of Otoko,f,9-Nov-77,9,November,11,1977,9/11/1977,9/November/1977,275m,sweep,E Schinger,BJD,1
Hylaeus,Hylaeus agilis,WN,"Paekakariki, Queen Elizabeth Park",f,11-Nov-77,11,November,11,1977,11/11/1977,11/November/1977,,no_data,E Schinger,NZAC,1
Hylaeus,Hylaeus relegatus,WN,"Poaekakariki, Queen Elizabeth Park",m,11-Nov-77,11,November,11,1977,11/11/1977,11/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Paekakariki, Queen Elizabeth Park",f,11-Nov-77,11,November,11,1977,11/11/1977,11/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Paekakariki, Queen Elizabeth Park",f,11-Nov-77,11,November,11,1977,11/11/1977,11/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Paekakariki, Queen Elizabeth Park",f,11-Nov-77,11,November,11,1977,11/11/1977,11/November/1977,,no_data,E Schinger,BJD,1
Hylaeus,Hylaeus agilis,WN,"Paekakariki, 35km S",m,13-Nov-77,13,November,11,1977,13/11/1977,13/November/1977,Rest area hillside,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,WN,"Paekakariki, 35km S",m,13-Nov-77,13,November,11,1977,13/11/1977,13/November/1977,Rest area hillside,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,WN,"Paekakariki, 35km S",f,13-Nov-77,13,November,11,1977,13/11/1977,13/November/1977,Rest area hillside,sweep,E Schinger,NZAC,1
Lasioglossum,Lasioglossum sordidum,WN,"Wellington, Wiltons Bush, near",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,NA,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,WN,"Wiltons Bush, Wellington",f,14-Nov-77,14,November,11,1977,14/11/1977,14/November/1977,,no_data,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,NC,"Hurunui River mouth, Napenape Scenic Reserve",f,17-Nov-77,17,November,11,1977,17/11/1977,17/November/1977,,no_data,E Schinger,NA,1
Lasioglossum,Lasioglossum sordidum,NC,"Napenape Scenic Reserve, Hurunui River mouth",f,17-Nov-77,17,November,11,1977,17/11/1977,17/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus pango,MB,Pelorus Bridge Scenic Reserve,m,19-Nov-77,19,November,11,1977,19/11/1977,19/November/1977,,no_data,E Schinger,Lincoln,1
Leioproctus,Leioproctus pango,MB,Pelorus Bridge Scenic Reserve,m,19-Nov-77,19,November,11,1977,19/11/1977,19/November/1977,,no_data,E Schinger,Lincoln,1
Leioproctus,Leioproctus vestitus,KA,"Clarence River, S of river",m,19-Nov-77,19,November,11,1977,19/11/1977,19/November/1977,Dunes,sweep,E Schinger,BJD,1
Leioproctus,Leioproctus vestitus,KA,"Clarence River, S of river",f,19-Nov-77,19,November,11,1977,19/11/1977,19/November/1977,Dunes,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,NN,"Abel Tasman NP, Totaranui",f,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",m,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",f,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Leioproctus,Leioproctus imitatus,MN,"Totaranui, Abel Tasman Nat Park",f,23-Nov-77,23,November,11,1977,23/11/1977,23/November/1977,,no_data,E Schinger,BJD,1
Hylaeus,Hylaeus agilis,BR,"Woodpecker Bay, N of",m,26-Nov-77,26,November,11,1977,26/11/1977,26/November/1977,Ex flowers of Hebe sp. Near beach,sweep,E Schinger,BJD,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",m,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus agilis,BR,"Kaipakati Pt, N of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,Ex flowers of Hebe sp,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus relegatus,BR,"Kaipakati Pt, N of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus relegatus,BR,"Kaipakati Pt, N of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,NZAC,1
Hylaeus,Hylaeus relegatus,BR,"Kaipakati Pt, N of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,NZAC,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
Lasioglossum,Lasioglossum sordidum,BR,"Kaipakati Pt, No of Punakaiki",f,27-Nov-77,27,November,11,1977,27/11/1977,27/November/1977,ex flowers of Hebe sp.,sweep,E Schinger,BJD,1
